,id,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt
285,2007_009464,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
286,2007_009527,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,2007_009533,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,2007_009550,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
289,2007_009554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
290,2007_009580,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
291,2007_009594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292,2007_009597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
293,2007_009605,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
294,2007_009607,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,2007_009618,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
296,2007_009630,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
297,2007_009649,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
298,2007_009665,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
299,2007_009709,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,2007_009724,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
301,2007_009759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,2007_009779,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
303,2007_009788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
304,2007_009807,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
305,2007_009832,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,2007_009889,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
307,2007_009899,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
308,2007_009901,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
309,2007_009947,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
310,2007_009950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
311,2008_000015,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,2008_000019,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
313,2008_000028,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
314,2008_000033,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,2008_000074,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
316,2008_000089,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
317,2008_000103,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,2008_000105,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
319,2008_000131,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,2008_000144,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
321,2008_000162,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
322,2008_000187,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
323,2008_000188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
324,2008_000197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,2008_000207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
326,2008_000217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
327,2008_000226,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
328,2008_000235,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
329,2008_000238,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,2008_000259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
331,2008_000273,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
332,2008_000284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
333,2008_000287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
334,2008_000289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
